Vertex1,Vertex2,Type,Date,Text,Link,Likes,Quotes,Retweets,Comments
@Rainbow6Mobile,@originaluser,Retweet,"May 23, 2023 · 2:00 PM UTC","Attention Operators 📢 Only 2 weeks left until we kick off the #R6M Closed Beta 2.0! We'll be introducing legacy Siege Skins, unlockable for every Operator 😎",https://twitter.com/Rainbow6Mobile/status/1661009103714652161#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1661480896166522881#m,Posted,"May 24, 2023 · 9:14 PM UTC","Assassin's Creed Mirage, coming October 12, 2023. #AssassinsCreed  Watch the full Gameplay trailer on YouTube: https://ubi.li/RSuNx",https://twitter.com/Ubisoft/status/1661480896166522881#m,7169,304,1024,304
@Ubisoft,https://twitter.com/Ubisoft/status/1661372120868216847#m,Posted,"May 24, 2023 · 2:02 PM UTC",5 million vroom 🏎,https://twitter.com/Ubisoft/status/1661372120868216847#m,642,0,42,25
@MarioRabbids,https://twitter.com/MarioRabbids/status/1661039474443186178#m,Posted,"May 23, 2023 · 4:00 PM UTC",Uh uh uh... Right. On. Time. 💣  #TheLastSparkHunter,https://twitter.com/MarioRabbids/status/1661039474443186178#m,4700,256,1067,161
@MarioRabbids,@originaluser,Retweet,"May 23, 2023 · 4:00 PM UTC",Uh uh uh... Right. On. Time. 💣  #TheLastSparkHunter,https://twitter.com/MarioRabbids/status/1661039474443186178#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1661039510166155265#m,Posted,"May 23, 2023 · 4:00 PM UTC",See you at @Gamescom!  📅 August 23 - 27,https://twitter.com/Ubisoft/status/1661039510166155265#m,1086,15,133,37
@Ubisoft,https://twitter.com/Ubisoft/status/1661010719868067847#m,Posted,"May 23, 2023 · 2:06 PM UTC",We believe in the power of games to support education 🎮🧠  Discover our Play To Learn program which provides educational games to schools and cultural institutions around the world for free!  Learn more here 👉 https://ubi.li/9zdqj,https://twitter.com/Ubisoft/status/1661010719868067847#m,501,3,65,18
@Ubisoft,https://twitter.com/Ubisoft/status/1660656554150973451#m,Posted,"May 22, 2023 · 2:39 PM UTC",Comment like you're an NPC,https://twitter.com/Ubisoft/status/1660656554150973451#m,2367,58,78,1854
@Ubisoft,https://twitter.com/Ubisoft/status/1659604832234229760#m,Posted,"May 19, 2023 · 5:00 PM UTC",We're celebrating the launch of #Trackmania on consoles and cloud! Join the Ubisoft News team as they stream the console version for the first time. Live now on Twitch.,https://twitter.com/Ubisoft/status/1659604832234229760#m,231,1,20,28
@Ubisoft,https://twitter.com/Ubisoft/status/1659565218144436224#m,Posted,"May 19, 2023 · 2:22 PM UTC","The Free Weekend for #TheDivision2 is live. Welcome to all new Agents across the globe, see you in DC! 🏛️",https://twitter.com/Ubisoft/status/1659565218144436224#m,291,4,43,23
@Ubisoft,https://twitter.com/Ubisoft/status/1659548376667496448#m,Posted,"May 19, 2023 · 1:15 PM UTC",Admiring the views.,https://twitter.com/Ubisoft/status/1659548376667496448#m,2533,13,144,87
@Ubisoft,https://twitter.com/Ubisoft/status/1659229036642533377#m,Posted,"May 18, 2023 · 4:06 PM UTC","💯 million players!!   To celebrate this milestone, see what's waiting for you in @Brawlhalla with free rewards, limited-time items and more!   👊 https://ubi.li/hlkfY",https://twitter.com/Ubisoft/status/1659229036642533377#m,369,0,24,18
@Ubisoft,https://twitter.com/Ubisoft/status/1658842134676422656#m,Posted,"May 17, 2023 · 2:29 PM UTC",What item from a video game do you wish was real?,https://twitter.com/Ubisoft/status/1658842134676422656#m,987,47,40,538
@TheDivisionGame,https://twitter.com/TheDivisionGame/status/1658152128517484565#m,Posted,"May 15, 2023 · 4:47 PM UTC","Will you be part of the new wave of Agents? Get geared-up and ready for Year 5 in our #TheDivision2 Free Weekend running May 18—21. Keep your progress when you purchase, some editions are up to 85% off during the weekend. Learn more now 👉 https://thedivisiongame.com/free_weekend_may_2023",https://twitter.com/TheDivisionGame/status/1658152128517484565#m,1692,79,392,136
@TheDivisionGame,@originaluser,Retweet,"May 15, 2023 · 4:47 PM UTC","Will you be part of the new wave of Agents? Get geared-up and ready for Year 5 in our #TheDivision2 Free Weekend running May 18—21. Keep your progress when you purchase, some editions are up to 85% off during the weekend. Learn more now 👉 https://thedivisiongame.com/free_weekend_may_2023",https://twitter.com/TheDivisionGame/status/1658152128517484565#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1658490565594365952#m,Posted,"May 16, 2023 · 3:12 PM UTC",The best boy 📸 @9b75,https://twitter.com/Ubisoft/status/1658490565594365952#m,1953,3,101,56
@Ubisoft,https://twitter.com/Ubisoft/status/1658472542393470979#m,Posted,"May 16, 2023 · 2:00 PM UTC",Ubisoft Toronto recently celebrated the winners of their NEXT and Develop at Ubisoft programs 🎉✨  These programs provide mentorship and paid internships opportunities to up and coming talent throughout the region.  Follow @UbisoftToronto to learn more!,https://twitter.com/Ubisoft/status/1658472542393470979#m,161,2,11,5
@Ubisoft,https://twitter.com/Ubisoft/status/1658131756078231553#m,Posted,"May 15, 2023 · 3:26 PM UTC","Trackmania is now available on consoles and cloud platforms FOR FREE 🙌🙌  Experience the thrills of racing and the joy of creation on PS5, Xbox Series X/S, PS4, Xbox One & Luna!",https://twitter.com/Ubisoft/status/1658131756078231553#m,862,29,133,46
@Ubisoft,https://twitter.com/Ubisoft/status/1658111675990409216#m,Posted,"May 15, 2023 · 2:06 PM UTC",Want to co-stream #UbiForward on June 12th and offer drops to your viewers?  Apply to the Ubisoft Creators Program for guaranteed access! Visit creatorsprogram.ubisoft.com to get started.,https://twitter.com/Ubisoft/status/1658111675990409216#m,392,9,60,36
@Ubisoft,https://twitter.com/Ubisoft/status/1657033921828204555#m,Posted,"May 12, 2023 · 2:44 PM UTC",Loving Hyrule ⛰  Congrats on the launch @NintendoAmerica !,https://twitter.com/Ubisoft/status/1657033921828204555#m,603,4,52,27
@Ubisoft,https://twitter.com/Ubisoft/status/1657022472527523850#m,Posted,"May 12, 2023 · 1:58 PM UTC","Discover the Assassin's Creed Unity Architecture Project.    Our Carte Blanche series gives artists a chance to reinterpret our worlds and create something unique✨  Here, Luke Pearson and Sandra Youkhana explore video game urbanism through the lens of Unity's stunning setting!    Filmed at @BourseCommerce  Watch the video in full: https://ubi.li/L55Jt",https://twitter.com/Ubisoft/status/1657022472527523850#m,853,15,97,48
@justdancegame,https://twitter.com/justdancegame/status/1655965867044134915#m,Posted,"May 9, 2023 · 4:00 PM UTC",Welcome to Season 2: Showdown! Who will take home the prize? Follow the greatest talent show of the Danceverses to find out!,https://twitter.com/justdancegame/status/1655965867044134915#m,618,7,65,35
@justdancegame,@originaluser,Retweet,"May 9, 2023 · 4:00 PM UTC",Welcome to Season 2: Showdown! Who will take home the prize? Follow the greatest talent show of the Danceverses to find out!,https://twitter.com/justdancegame/status/1655965867044134915#m,,,,
@Trackmania,https://twitter.com/Trackmania/status/1656676442099576833#m,Posted,"May 11, 2023 · 3:03 PM UTC","Trackmania will be available FOR FREE on consoles and on cloud platforms from May 15th 😍   Experience the thrills of racing and the joy of creation on PS5, Xbox Series X/S, PS4, Xbox One and Luna 🎮",https://twitter.com/Trackmania/status/1656676442099576833#m,1647,100,295,146
@Trackmania,@originaluser,Retweet,"May 11, 2023 · 3:03 PM UTC","Trackmania will be available FOR FREE on consoles and on cloud platforms from May 15th 😍   Experience the thrills of racing and the joy of creation on PS5, Xbox Series X/S, PS4, Xbox One and Luna 🎮",https://twitter.com/Trackmania/status/1656676442099576833#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1656666621568753665#m,Posted,"May 11, 2023 · 2:24 PM UTC","Your next adventure awaits! Create legendary moments with amazing deals on games, DLC and more. Plus, save $10 USD on purchases over $20 USD with code LEGEND23.",https://twitter.com/Ubisoft/status/1656666621568753665#m,274,0,22,31
@Ubisoft,https://twitter.com/Ubisoft/status/1656306949644754944#m,Posted,"May 10, 2023 · 2:35 PM UTC","Oh hi there, why don't you rest here for a bit before scrolling again?",https://twitter.com/Ubisoft/status/1656306949644754944#m,767,9,37,158
@Rainbow6Game,https://twitter.com/Rainbow6Game/status/1655935681938731016#m,Posted,"May 9, 2023 · 2:00 PM UTC",We're happy to announce our partnership with @redbubble and our entrance in their Fan Art Program!   Learn more: https://rainbowsix.com/redbubble_partnership_announcement  Art by: Prosterguy,https://twitter.com/Rainbow6Game/status/1655935681938731016#m,1490,9,90,61
@Rainbow6Game,@originaluser,Retweet,"May 9, 2023 · 2:00 PM UTC",We're happy to announce our partnership with @redbubble and our entrance in their Fan Art Program!   Learn more: https://rainbowsix.com/redbubble_partnership_announcement  Art by: Prosterguy,https://twitter.com/Rainbow6Game/status/1655935681938731016#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1655968333462642690#m,Posted,"May 9, 2023 · 4:09 PM UTC",🔴 🟠 🟢  Get ready for #TheCrew2 Season 8 Episode 2 tomorrow!,https://twitter.com/Ubisoft/status/1655968333462642690#m,250,2,23,26
@MarioRabbids,https://twitter.com/MarioRabbids/status/1655633771238924289#m,Posted,"May 8, 2023 · 6:00 PM UTC","Always be yourself, unless you can be Luigi. Then be Luigi. 🌟   Drop a 💚 for our top damage dealer!    #Luigi #MarioRabbids",https://twitter.com/MarioRabbids/status/1655633771238924289#m,3337,53,571,120
@MarioRabbids,@originaluser,Retweet,"May 8, 2023 · 6:00 PM UTC","Always be yourself, unless you can be Luigi. Then be Luigi. 🌟   Drop a 💚 for our top damage dealer!    #Luigi #MarioRabbids",https://twitter.com/MarioRabbids/status/1655633771238924289#m,,,,
@Brawlhalla,https://twitter.com/Brawlhalla/status/1653449409760317440#m,Posted,"May 2, 2023 · 5:20 PM UTC","WE HIT 100 MILLION PLAYERS!  WITH THAT, OUR LOGO IS EVOLVING!",https://twitter.com/Brawlhalla/status/1653449409760317440#m,3946,57,349,148
@Brawlhalla,@originaluser,Retweet,"May 2, 2023 · 5:20 PM UTC","WE HIT 100 MILLION PLAYERS!  WITH THAT, OUR LOGO IS EVOLVING!",https://twitter.com/Brawlhalla/status/1653449409760317440#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1654495765878693890#m,Posted,"May 5, 2023 · 2:38 PM UTC","In a world without gold, we might have been heroes.",https://twitter.com/Ubisoft/status/1654495765878693890#m,3066,18,190,120
@Ubisoft,https://twitter.com/Ubisoft/status/1654123380147388417#m,Posted,"May 4, 2023 · 1:58 PM UTC",two moods,https://twitter.com/Ubisoft/status/1654123380147388417#m,1093,10,98,49
@Ubisoft,https://twitter.com/Ubisoft/status/1653792494654455809#m,Posted,"May 3, 2023 · 4:03 PM UTC",The future of Alpha Grand Prix arrives on May 10th in #TheCrew2 🏎,https://twitter.com/Ubisoft/status/1653792494654455809#m,251,0,16,13
@Ubisoft,https://twitter.com/Ubisoft/status/1653757087220891650#m,Posted,"May 3, 2023 · 1:43 PM UTC",gaming.,https://twitter.com/Ubisoft/status/1653757087220891650#m,2100,36,120,255
@assassinscreed,https://twitter.com/assassinscreed/status/1653474523033813016#m,Posted,"May 2, 2023 · 7:00 PM UTC",Watch the official trailer of Assassin's Creed: Forgotten Temple The first two episodes of the series are available for free on @webtoonofficial https://go.webtoons.com/6ewAzUIQzyb,https://twitter.com/assassinscreed/status/1653474523033813016#m,1680,16,233,43
@assassinscreed,@originaluser,Retweet,"May 2, 2023 · 7:00 PM UTC",Watch the official trailer of Assassin's Creed: Forgotten Temple The first two episodes of the series are available for free on @webtoonofficial https://go.webtoons.com/6ewAzUIQzyb,https://twitter.com/assassinscreed/status/1653474523033813016#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1653401185313869826#m,Posted,"May 2, 2023 · 2:08 PM UTC",About last night... #Metgala,https://twitter.com/Ubisoft/status/1653401185313869826#m,654,4,42,27
@Ubisoft,https://twitter.com/Ubisoft/status/1651998461330436119#m,Posted,"Apr 28, 2023 · 5:15 PM UTC","📰⚡XDefiant Closed Beta Takeaways, The Division 2 Teams Up with Resident Evil, and more in This Week at Ubisoft:",https://twitter.com/Ubisoft/status/1651998461330436119#m,307,0,29,38
@Ubisoft,https://twitter.com/Ubisoft/status/1651965593380171777#m,Posted,"Apr 28, 2023 · 3:04 PM UTC","Take the Descent, agent 🟢  A free, Rogue-Lite mode, coming soon to @TheDivisionGame...",https://twitter.com/Ubisoft/status/1651965593380171777#m,583,6,70,26
@Ubisoft,https://twitter.com/Ubisoft/status/1651946244963459072#m,Posted,"Apr 28, 2023 · 1:47 PM UTC","For #ArabHeritageMonth, we sat down with our VP of Editorial Fawzi Mesmar to discuss his journey from his home in Jordan to a globe-spanning career, and how his Arabic heritage has shaped his path.",https://twitter.com/Ubisoft/status/1651946244963459072#m,143,0,13,12
@Ubisoft,https://twitter.com/Ubisoft/status/1651632288793337877#m,Posted,"Apr 27, 2023 · 4:59 PM UTC","Tune in and earn Twitch drops for The Division 2 right now as the Ubisoft News team ranks up in the Cursed League, dabbles in the Hollywood Global Event, and aims to mop up some Manhunt targets live on Twitch.",https://twitter.com/Ubisoft/status/1651632288793337877#m,201,0,22,17
@Ubisoft,https://twitter.com/Ubisoft/status/1651615005605765120#m,Posted,"Apr 27, 2023 · 3:51 PM UTC","This month's indies are here 👾  Battle to the retro rhythms of Old School Musical and try not to die with roguelite platformer Neon Abyss, both available now with Ubisoft+ 🎶🔫",https://twitter.com/Ubisoft/status/1651615005605765120#m,150,0,13,4
@Ubisoft,https://twitter.com/Ubisoft/status/1651590345874915332#m,Posted,"Apr 27, 2023 · 2:13 PM UTC",Check out the full clip and find a performance near you 👇 https://ubi.li/t6rTf,https://twitter.com/Ubisoft/status/1651590345874915332#m,97,0,9,3
@Ubisoft,https://twitter.com/Ubisoft/status/1651588813121003520#m,Posted,"Apr 27, 2023 · 2:07 PM UTC","🎻🎶 Immerse yourself in the Assassin's Creed Symphonic Adventure, a live orchestral celebration spanning the entire history of the series!",https://twitter.com/Ubisoft/status/1651588813121003520#m,637,9,99,15
@assassinscreed,https://twitter.com/assassinscreed/status/1651300113963155476#m,Posted,"Apr 26, 2023 · 7:00 PM UTC",Edward Kenway returns to take the leap of faith in an all-new adventure. The first episode of Assassin's Creed: Forgotten Temple is AVAILABLE NOW for free on @webtoonofficial https://go.webtoons.com/6ewAzUIQzyb,https://twitter.com/assassinscreed/status/1651300113963155476#m,2495,37,307,48
@assassinscreed,@originaluser,Retweet,"Apr 26, 2023 · 7:00 PM UTC",Edward Kenway returns to take the leap of faith in an all-new adventure. The first episode of Assassin's Creed: Forgotten Temple is AVAILABLE NOW for free on @webtoonofficial https://go.webtoons.com/6ewAzUIQzyb,https://twitter.com/assassinscreed/status/1651300113963155476#m,,,,
@UbisoftSupport,https://twitter.com/UbisoftSupport/status/1651254834874707969#m,Posted,"Apr 26, 2023 · 4:00 PM UTC","🔑 We turned in the keys and are excited to invite you to our Discord space to continue the conversation. Join us to talk about your favorite Ubisoft titles, receive support from our team, and so much more!   🔗 Discord.gg/UBISOFTOFFICIAL",https://twitter.com/UbisoftSupport/status/1651254834874707969#m,149,6,21,41
@UbisoftSupport,@originaluser,Retweet,"Apr 26, 2023 · 4:00 PM UTC","🔑 We turned in the keys and are excited to invite you to our Discord space to continue the conversation. Join us to talk about your favorite Ubisoft titles, receive support from our team, and so much more!   🔗 Discord.gg/UBISOFTOFFICIAL",https://twitter.com/UbisoftSupport/status/1651254834874707969#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1651201627464900608#m,Posted,"Apr 26, 2023 · 12:28 PM UTC","From Snowdrop to Scalar, from development to design, discover the in-house tech behind our games!   Start your journey in tech with us right here:",https://twitter.com/Ubisoft/status/1651201627464900608#m,190,0,24,15
@TheDivisionGame,https://twitter.com/TheDivisionGame/status/1650892549236686848#m,Posted,"Apr 25, 2023 · 4:00 PM UTC","We've resurrected the Resident Evil apparel event in #TheDivision2! Whether you're a ⭐ S.T.A.R.S. ⭐ afficionado or an ☂️ Umbrella Corp. ☂️ apologist, this event is bringing back some of the finest fits for fighting. Log-in before May 9 to get Leon Kennedy's Outfit for free.",https://twitter.com/TheDivisionGame/status/1650892549236686848#m,1971,57,366,123
@TheDivisionGame,@originaluser,Retweet,"Apr 25, 2023 · 4:00 PM UTC","We've resurrected the Resident Evil apparel event in #TheDivision2! Whether you're a ⭐ S.T.A.R.S. ⭐ afficionado or an ☂️ Umbrella Corp. ☂️ apologist, this event is bringing back some of the finest fits for fighting. Log-in before May 9 to get Leon Kennedy's Outfit for free.",https://twitter.com/TheDivisionGame/status/1650892549236686848#m,,,,
